Timestamp,Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Packet Length,Source Port,Destination Port,TCP Flags,Packet Direction
2025-04-09 12:16:44,1c:61:b4:13:70:78,ff:ff:ff:ff:ff:ff,10.0.16.45,255.255.255.255,UDP,777,59436,29810,N/A,Unknown
2025-04-09 12:16:44,f4:8e:38:a5:a5:f5,ff:ff:ff:ff:ff:ff,10.0.8.32,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:44,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,35.174.127.31,10.0.9.59,TCP,327,443,58628,PSH ACK,Inbound
2025-04-09 12:16:44,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,35.174.127.31,TCP,66,58628,443,ACK,Outbound
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,49546,22222,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,60,49548,3289,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,49547,22222,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,255.255.255.255,UDP,125,10004,10004,N/A,Unknown
2025-04-09 12:16:45,f8:bc:12:a7:30:44,01:00:5e:00:00:fc,10.0.5.159,224.0.0.252,UDP,79,53527,5355,N/A,Unknown
2025-04-09 12:16:45,f8:bc:12:a7:30:44,01:00:5e:00:00:fc,10.0.5.159,224.0.0.252,UDP,79,53527,5355,N/A,Unknown
2025-04-09 12:16:45,d4:ae:52:c4:7a:31,ff:ff:ff:ff:ff:ff,10.3.3.7,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.76.206,TCP,105,35382,443,PSH ACK,Outbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.99,TCP,105,45788,443,PSH ACK,Outbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.99,TCP,90,45788,443,PSH ACK,Outbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.99,TCP,66,45788,443,FIN ACK,Outbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.76.206,TCP,90,35382,443,PSH ACK,Outbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.76.206,TCP,66,35382,443,FIN ACK,Outbound
2025-04-09 12:16:45,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.251.42.99,10.0.9.59,TCP,66,443,45788,ACK,Inbound
2025-04-09 12:16:45,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.251.42.99,10.0.9.59,TCP,66,443,45788,FIN ACK,Inbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.99,TCP,66,45788,443,ACK,Outbound
2025-04-09 12:16:45,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.250.76.206,10.0.9.59,TCP,66,443,35382,ACK,Inbound
2025-04-09 12:16:45,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.250.76.206,10.0.9.59,TCP,66,443,35382,FIN ACK,Inbound
2025-04-09 12:16:45,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.76.206,TCP,66,35382,443,ACK,Outbound
2025-04-09 12:16:45,e4:54:e8:55:00:88,ff:ff:ff:ff:ff:ff,10.0.9.75,255.255.255.255,UDP,77,1046,1046,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62448,5355,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,49355,5355,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,69,57557,5355,N/A,Unknown
2025-04-09 12:16:45,54:bf:64:65:39:9b,01:00:5e:00:00:fc,10.0.50.33,224.0.0.252,UDP,75,50359,5355,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,52353,22222,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,52354,22222,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,60,52355,3289,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,255.255.255.255,UDP,125,10004,10004,N/A,Unknown
2025-04-09 12:16:45,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:45,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:45,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:45,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,228,138,138,N/A,Unknown
2025-04-09 12:16:45,d4:be:d9:a4:d5:e4,ff:ff:ff:ff:ff:ff,10.0.16.174,10.255.255.255,UDP,216,138,138,N/A,Unknown
2025-04-09 12:16:45,d4:be:d9:a4:d5:e4,ff:ff:ff:ff:ff:ff,10.0.16.174,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:45,f4:8e:38:a5:a5:f5,ff:ff:ff:ff:ff:ff,10.0.8.32,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62448,5355,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,49355,5355,N/A,Unknown
2025-04-09 12:16:45,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,69,57557,5355,N/A,Unknown
2025-04-09 12:16:46,d4:ae:52:c4:7a:31,ff:ff:ff:ff:ff:ff,10.3.3.7,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:46,d4:ae:52:c4:7a:31,01:00:5e:00:00:fc,172.16.1.254,224.0.0.252,UDP,75,49871,5355,N/A,Unknown
2025-04-09 12:16:46,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.10,TCP,105,47146,443,PSH ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.67,TCP,105,46316,443,PSH ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.113,TCP,105,45700,443,PSH ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.10,TCP,90,47146,443,PSH ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.10,TCP,66,47146,443,FIN ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.67,TCP,90,46316,443,PSH ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.67,TCP,66,46316,443,FIN ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.113,TCP,90,45700,443,PSH ACK,Outbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.113,TCP,66,45700,443,FIN ACK,Outbound
2025-04-09 12:16:46,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.250.192.10,10.0.9.59,TCP,66,443,47146,ACK,Inbound
2025-04-09 12:16:46,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.250.192.10,10.0.9.59,TCP,66,443,47146,FIN ACK,Inbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.10,TCP,66,47146,443,ACK,Outbound
2025-04-09 12:16:46,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.250.192.67,10.0.9.59,TCP,66,443,46316,ACK,Inbound
2025-04-09 12:16:46,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.250.192.67,10.0.9.59,TCP,66,443,46316,FIN ACK,Inbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.250.192.67,TCP,66,46316,443,ACK,Outbound
2025-04-09 12:16:46,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.251.42.113,10.0.9.59,TCP,66,443,45700,ACK,Inbound
2025-04-09 12:16:46,00:1c:7f:9f:a7:7d,6c:2b:59:d2:62:bb,142.251.42.113,10.0.9.59,TCP,66,443,45700,FIN ACK,Inbound
2025-04-09 12:16:46,6c:2b:59:d2:62:bb,00:1c:7f:9f:a7:7d,10.0.9.59,142.251.42.113,TCP,66,45700,443,ACK,Outbound
2025-04-09 12:16:46,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:46,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:46,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:46,e4:54:e8:55:00:88,ff:ff:ff:ff:ff:ff,10.0.9.75,255.255.255.255,UDP,77,1046,1046,N/A,Unknown
2025-04-09 12:16:46,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,49475,22222,N/A,Unknown
2025-04-09 12:16:46,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,49476,22222,N/A,Unknown
2025-04-09 12:16:46,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,60,49477,3289,N/A,Unknown
2025-04-09 12:16:46,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,255.255.255.255,UDP,125,10004,10004,N/A,Unknown
2025-04-09 12:16:46,d4:be:d9:a4:d5:e4,ff:ff:ff:ff:ff:ff,10.0.16.174,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:46,d4:ae:52:c4:7a:31,01:00:5e:00:00:fc,172.16.1.254,224.0.0.252,UDP,75,49871,5355,N/A,Unknown
2025-04-09 12:16:46,f4:8e:38:a5:a5:f5,ff:ff:ff:ff:ff:ff,10.0.8.32,255.255.255.255,UDP,111,58740,8082,N/A,Unknown
2025-04-09 12:16:46,f4:8e:38:a5:a5:f5,ff:ff:ff:ff:ff:ff,10.0.8.32,255.255.255.255,UDP,63,58742,8083,N/A,Unknown
2025-04-09 12:16:46,48:4d:7e:de:79:37,ff:ff:ff:ff:ff:ff,10.0.14.244,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:46,70:b5:e8:76:6d:1e,01:00:5e:00:00:fc,10.0.19.70,224.0.0.252,UDP,75,57805,5355,N/A,Unknown
2025-04-09 12:16:46,d4:ae:52:c4:7a:31,ff:ff:ff:ff:ff:ff,10.3.3.7,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,98:25:4a:25:08:86,ff:ff:ff:ff:ff:ff,192.168.0.1,255.255.255.255,UDP,337,68,67,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:47,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:47,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,228,138,138,N/A,Unknown
2025-04-09 12:16:47,64:00:6a:96:94:fa,ff:ff:ff:ff:ff:ff,10.0.22.188,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,64:00:6a:96:94:fa,01:00:5e:00:00:fc,172.16.6.188,224.0.0.252,UDP,71,64492,5355,N/A,Unknown
2025-04-09 12:16:47,64:00:6a:96:94:fa,01:00:5e:00:00:fc,172.16.6.188,224.0.0.252,UDP,71,60987,5355,N/A,Unknown
2025-04-09 12:16:47,f8:bc:12:a5:97:d4,01:00:5e:00:00:fc,10.0.4.122,224.0.0.252,UDP,79,59964,5355,N/A,Unknown
2025-04-09 12:16:47,d4:be:d9:a4:d5:e4,ff:ff:ff:ff:ff:ff,10.0.16.174,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,f8:bc:12:a5:97:d4,01:00:5e:00:00:fc,10.0.4.122,224.0.0.252,UDP,79,59964,5355,N/A,Unknown
2025-04-09 12:16:47,e4:54:e8:55:00:88,ff:ff:ff:ff:ff:ff,10.0.9.75,255.255.255.255,UDP,77,1046,1046,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,57951,22222,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,255.255.255.255,UDP,125,10004,10004,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,60,57953,3289,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,57952,22222,N/A,Unknown
2025-04-09 12:16:47,1c:61:b4:13:70:f2,ff:ff:ff:ff:ff:ff,10.0.16.44,255.255.255.255,UDP,775,58082,29810,N/A,Unknown
2025-04-09 12:16:47,48:4d:7e:de:79:37,ff:ff:ff:ff:ff:ff,10.0.14.244,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,52363,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,54133,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,49903,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,64205,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62350,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,60744,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,56805,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,53466,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,49776,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,50551,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,59844,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,58097,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62798,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,61415,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,60892,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62546,5355,N/A,Unknown
2025-04-09 12:16:47,64:00:6a:96:94:fa,01:00:5e:00:00:fc,172.16.6.188,224.0.0.252,UDP,71,60987,5355,N/A,Unknown
2025-04-09 12:16:47,64:00:6a:96:94:fa,01:00:5e:00:00:fc,172.16.6.188,224.0.0.252,UDP,71,64492,5355,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,62326,22222,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,62325,22222,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,60,62327,3289,N/A,Unknown
2025-04-09 12:16:47,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,255.255.255.255,UDP,125,10004,10004,N/A,Unknown
2025-04-09 12:16:47,50:9a:4c:40:77:d1,ff:ff:ff:ff:ff:ff,10.0.13.117,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,d4:ae:52:c4:7a:31,ff:ff:ff:ff:ff:ff,10.3.3.7,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,f8:bc:12:a7:37:31,ff:ff:ff:ff:ff:ff,10.0.4.106,255.255.255.255,UDP,175,17500,17500,N/A,Unknown
2025-04-09 12:16:47,f8:bc:12:a7:37:31,ff:ff:ff:ff:ff:ff,10.0.4.106,10.255.255.255,UDP,175,17500,17500,N/A,Unknown
2025-04-09 12:16:47,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:47,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:47,54:bf:64:65:39:9b,ff:ff:ff:ff:ff:ff,10.0.50.33,10.255.255.255,UDP,110,137,137,N/A,Unknown
2025-04-09 12:16:47,64:00:6a:96:94:fa,ff:ff:ff:ff:ff:ff,10.0.22.188,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,52363,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,54133,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,64205,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,49903,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62350,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,56805,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,53466,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,49776,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,50551,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,59844,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,58097,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,60892,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,61415,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62798,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,60744,5355,N/A,Unknown
2025-04-09 12:16:47,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,62546,5355,N/A,Unknown
2025-04-09 12:16:48,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,49547,22222,N/A,Unknown
2025-04-09 12:16:48,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,70,49546,22222,N/A,Unknown
2025-04-09 12:16:48,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,10.255.255.255,UDP,60,49548,3289,N/A,Unknown
2025-04-09 12:16:48,6c:2b:59:de:1c:e7,ff:ff:ff:ff:ff:ff,10.5.1.3,255.255.255.255,UDP,125,10004,10004,N/A,Unknown
2025-04-09 12:16:48,48:4d:7e:de:79:37,ff:ff:ff:ff:ff:ff,10.0.14.244,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,50:9a:4c:40:77:d1,ff:ff:ff:ff:ff:ff,10.0.13.117,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,e4:54:e8:55:00:88,ff:ff:ff:ff:ff:ff,10.0.9.75,255.255.255.255,UDP,77,1046,1046,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,ff:ff:ff:ff:ff:ff,10.0.4.85,10.255.255.255,UDP,92,137,137,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,53083,5355,N/A,Unknown
2025-04-09 12:16:48,20:47:47:b9:f3:27,01:00:5e:00:00:fc,10.0.4.85,224.0.0.252,UDP,64,63080,5355,N/A,Unknown
2025-04-09 12:16:48,40:ae:30:54:fc:cc,ff:ff:ff:ff:ff:ff,10.10.0.1,255.255.255.255,UDP,487,52892,29810,N/A,Unknown
